timestamp,wind_speed,temperature,RH,pressure,gust,wind_dir_dev,precipitation,theoretical_output_kW,actual_output_kW
2023-04-13 18:00:00,4.55,28.29,41,1023.63,7.62,0.0,8.39,264.87,258.08
2023-04-13 19:00:00,5.96,28.84,59,1018.38,8.36,13.85,8.81,593.18,554.6
2023-04-13 20:00:00,6.03,31.09,49,1026.08,9.22,14.36,8.06,614.14,575.67
2023-04-13 21:00:00,6.62,28.2,83,1007.97,9.52,2.35,0.64,815.7,780.22
2023-04-13 22:00:00,4.1,24.74,89,999.37,6.93,2.23,0.41,192.71,183.06
2023-04-13 23:00:00,5.34,33.63,92,1015.86,8.39,0.0,8.23,428.08,390.78
2023-04-14 00:00:00,4.38,38.16,68,1013.04,7.2,9.12,3.98,236.51,216.93
2023-04-14 01:00:00,6.4,24.63,67,1005.31,8.94,0.0,9.35,735.24,702.2
2023-04-14 02:00:00,3.6,31.02,75,1017.78,10.2,6.3,5.59,130.39,121.59
2023-04-14 03:00:00,7.93,22.12,84,1008.36,13.22,0.0,7.85,1400.92,1327.26
2023-04-14 04:00:00,5.61,28.58,55,1010.11,10.47,0.0,0.18,494.51,482.86
2023-04-14 05:00:00,6.33,30.29,42,1010.83,7.95,0.0,6.12,709.94,667.52
2023-04-14 06:00:00,8.53,32.37,76,1007.94,10.93,1.19,4.04,1743.78,1647.52
2023-04-14 07:00:00,9.24,35.59,52,1017.97,13.21,2.49,1.91,2212.28,2105.44
2023-04-14 08:00:00,3.25,31.99,47,1012.18,7.28,3.35,7.43,0.0,0.0
2023-04-14 09:00:00,6.58,31.21,52,1017.27,7.79,0.0,1.48,800.44,782.21
2023-04-14 10:00:00,5.06,34.35,10,1005.47,6.0,14.92,5.35,362.9,320.64
2023-04-14 11:00:00,5.98,27.95,59,1002.33,7.56,19.76,0.86,598.81,554.57
2023-04-14 12:00:00,4.1,34.72,63,1018.57,6.82,0.0,1.24,193.72,186.36
2023-04-14 14:00:00,7.35,28.34,27,1005.87,11.23,44.04,8.22,1111.95,953.38
2023-04-14 15:00:00,6.36,39.44,45,1021.38,9.59,12.13,3.54,720.17,662.9
2023-04-14 16:00:00,7.12,34.23,61,1019.25,9.94,0.0,3.89,1014.19,979.49
2023-04-14 17:00:00,7.58,26.28,80,1022.94,10.75,29.74,6.13,1223.84,1119.69
2023-04-14 18:00:00,7.79,25.96,72,1013.76,8.49,21.76,0.19,1327.86,1263.14
2023-04-14 19:00:00,5.52,34.71,34,1010.55,4.87,0.0,8.76,471.12,432.67
2023-04-14 20:00:00,4.63,30.01,65,1023.14,7.69,0.0,8.34,277.69,267.93
2023-04-14 21:00:00,5.22,26.99,63,1015.49,7.34,17.71,3.12,399.11,383.04
2023-04-14 22:00:00,4.66,27.36,88,1006.63,8.03,0.0,9.54,284.48,264.35
2023-04-14 23:00:00,7.02,33.51,60,1012.75,12.37,0.0,0.88,971.17,929.37
2023-04-15 00:00:00,5.75,12.61,59,1014.58,7.4,25.96,4.58,533.25,507.16
2023-04-15 01:00:00,4.83,33.05,73,1025.69,6.93,28.67,5.7,315.35,282.69
2023-04-15 02:00:00,4.94,26.46,90,1012.24,9.15,14.23,7.09,338.32,309.62
2023-04-15 03:00:00,8.25,24.94,64,1002.41,12.29,0.0,4.41,1576.4,1543.0
2023-04-15 04:00:00,4.8,31.61,100,1011.37,6.42,0.0,0.59,310.7,290.46
2023-04-15 05:00:00,6.41,36.21,64,997.01,8.49,15.22,0.91,738.22,654.04
2023-04-15 06:00:00,5.63,30.37,61,999.14,6.61,0.0,3.1,499.74,472.85
2023-04-15 07:00:00,6.96,37.09,43,1007.58,8.23,0.7,5.36,944.01,849.84
2023-04-15 08:00:00,6.38,39.85,79,1016.89,9.6,13.78,1.14,727.65,653.89
2023-04-15 09:00:00,5.66,30.87,30,1015.21,8.52,0.0,1.04,507.84,495.09
2023-04-15 10:00:00,5.65,34.07,72,1016.57,10.81,11.03,0.18,504.71,473.27
2023-04-15 11:00:00,4.39,34.21,75,1026.98,5.26,2.49,6.66,237.86,223.98
2023-04-15 12:00:00,5.27,34.02,27,1014.84,8.89,4.93,5.84,411.03,378.35
2023-04-15 13:00:00,8.28,32.08,62,1016.14,12.62,0.0,2.93,1591.47,1544.82
2023-04-15 14:00:00,4.77,28.05,38,1014.13,9.67,24.65,4.01,304.44,285.66
2023-04-15 15:00:00,6.33,26.95,51,1011.13,9.42,0.0,7.45,711.83,681.17
2023-04-15 16:00:00,5.81,29.01,59,1017.84,6.21,0.0,3.66,549.91,544.09
2023-04-15 17:00:00,6.75,29.85,72,1012.49,8.04,7.91,1.76,863.78,826.21
2023-04-15 18:00:00,7.64,35.77,59,999.56,8.1,0.0,1.91,1252.24,1152.98
2023-04-15 19:00:00,4.32,34.4,80,994.3,5.39,0.0,4.19,226.35,205.51
2023-04-15 20:00:00,4.11,32.0,74,1020.83,7.8,42.9,9.07,195.06,168.78
2023-04-15 21:00:00,4.34,43.44,71,1013.56,5.63,0.0,0.15,229.1,207.84
2023-04-15 22:00:00,6.13,33.34,58,1001.21,8.22,30.05,4.38,647.63,569.55
2023-04-15 23:00:00,6.22,35.33,41,1014.27,11.2,0.0,5.24,676.48,623.87
2023-04-16 00:00:00,5.19,22.25,69,1019.45,8.76,10.18,6.2,391.63,376.95
2023-04-16 01:00:00,7.53,28.37,60,1010.08,8.76,0.0,0.62,1196.94,1169.92
2023-04-16 02:00:00,4.88,33.52,60,1010.96,6.56,0.0,1.94,325.18,310.05
2023-04-16 03:00:00,5.36,31.29,62,1017.35,9.08,21.4,5.0,432.61,404.57
2023-04-16 04:00:00,6.85,26.48,23,1014.51,9.55,10.84,1.56,900.89,877.47
2023-04-16 05:00:00,4.25,30.84,72,1008.77,10.47,46.78,6.19,215.33,181.87
2023-04-16 06:00:00,4.67,35.14,88,1023.02,6.05,0.0,0.5,285.97,271.89
2023-04-16 08:00:00,5.08,28.54,33,1012.59,9.37,0.0,1.51,367.63,360.82
2023-04-16 09:00:00,8.14,32.12,49,1018.23,13.55,0.0,3.19,1514.99,1476.36
2023-04-16 10:00:00,6.4,19.93,51,1004.12,10.65,12.86,9.22,735.08,682.34
2023-04-16 11:00:00,3.59,31.27,58,1017.83,7.06,0.0,4.44,129.8,126.95
2023-04-16 12:00:00,6.8,27.35,42,1006.26,10.93,0.0,3.58,883.5,861.37
2023-04-16 13:00:00,8.52,28.63,90,987.65,8.42,0.78,3.11,1735.75,1582.43
2023-04-16 14:00:00,6.9,28.58,43,1012.83,9.26,15.29,5.77,921.02,850.28
2023-04-16 15:00:00,2.3,27.7,31,1019.45,4.95,0.0,3.9,0.0,0.0
2023-04-16 16:00:00,2.77,32.5,80,1017.43,6.02,17.14,7.08,0.0,0.0
2023-04-16 17:00:00,4.91,35.88,100,1000.74,7.47,0.0,4.41,332.71,297.68
2023-04-16 18:00:00,7.21,26.71,58,1006.61,11.86,0.0,0.19,1050.84,1028.5
2023-04-16 19:00:00,6.16,28.62,45,1012.93,7.77,7.94,2.15,654.8,632.68
2023-04-16 20:00:00,6.34,31.81,56,1020.5,10.7,0.0,5.6,713.71,678.77
2023-04-16 21:00:00,6.91,30.85,33,1025.13,7.17,0.0,5.84,927.49,894.54
2023-04-16 22:00:00,6.97,28.24,48,995.93,9.5,7.81,7.93,951.78,863.58
2023-04-16 23:00:00,6.86,33.36,48,1009.02,10.33,0.0,3.31,905.31,860.55
2023-04-17 00:00:00,8.4,27.44,43,1017.42,12.25,8.45,8.33,1664.03,1581.28
2023-04-17 01:00:00,5.65,35.11,62,1005.55,10.79,2.27,9.36,507.15,458.01
2023-04-17 02:00:00,4.15,27.03,50,1004.54,7.98,11.56,1.55,199.86,189.98
2023-04-17 03:00:00,5.13,35.52,81,1012.16,10.01,0.0,0.85,377.83,353.23
2023-04-17 04:00:00,5.41,31.38,93,1006.49,9.62,0.0,7.51,443.29,401.1
2023-04-17 05:00:00,6.85,36.2,50,1001.85,13.46,0.0,4.59,901.38,831.95
2023-04-17 06:00:00,6.43,35.36,81,1025.22,10.16,17.81,2.52,744.31,689.22
2023-04-17 07:00:00,5.96,22.09,55,1014.17,9.48,0.0,8.98,592.82,576.38
2023-04-17 08:00:00,5.01,25.96,62,1004.93,8.11,0.0,5.0,353.84,346.45
2023-04-17 09:00:00,6.33,33.25,42,1006.16,9.67,0.0,8.14,712.94,653.95
2023-04-17 10:00:00,4.82,25.35,49,1000.17,8.36,20.38,5.28,314.31,284.45
2023-04-17 11:00:00,5.22,32.18,55,1022.13,5.6,34.32,8.21,398.55,353.47
2023-04-17 12:00:00,6.94,35.94,62,1007.22,12.01,0.0,3.77,938.38,876.81
2023-04-17 13:00:00,6.58,24.15,79,1018.04,6.92,9.51,6.11,800.7,761.99
2023-04-17 14:00:00,6.28,35.72,36,1025.47,10.25,0.0,6.49,694.49,653.44
2023-04-17 15:00:00,7.53,41.37,46,1019.88,9.06,2.57,6.16,1197.33,1075.48
2023-04-17 16:00:00,5.1,41.36,45,1013.73,11.58,22.27,7.22,372.97,317.86
2023-04-17 17:00:00,5.0,22.03,83,1021.67,7.18,7.39,3.93,351.56,347.65
2023-04-17 18:00:00,5.84,21.09,66,1003.76,8.89,10.72,2.93,559.85,537.72
2023-04-17 19:00:00,4.78,25.15,46,996.4,7.15,0.22,9.35,305.52,286.18
2023-04-17 20:00:00,6.51,22.82,73,993.79,6.36,0.0,1.82,773.68,741.59
2023-04-17 21:00:00,5.74,36.74,75,1008.94,9.03,0.0,0.54,530.4,492.59
2023-04-17 22:00:00,5.77,31.01,85,998.17,6.95,0.0,5.43,538.81,484.07
2023-04-17 23:00:00,5.63,37.29,89,1015.84,8.76,3.18,4.86,500.37,460.0
2023-04-18 00:00:00,6.47,22.98,55,1004.76,6.56,8.74,2.08,759.49,733.91
2023-04-18 01:00:00,5.27,31.55,48,1008.2,10.32,0.0,4.05,410.86,393.58
2023-04-18 02:00:00,5.16,32.64,56,1016.46,6.49,32.16,8.9,385.34,338.7
2023-04-18 03:00:00,4.53,31.76,62,999.64,6.25,19.79,5.28,260.35,228.09
2023-04-18 04:00:00,3.54,27.03,71,1012.82,5.91,29.6,9.81,124.03,111.87
2023-04-18 05:00:00,5.94,32.21,55,1008.13,7.42,1.43,5.12,588.98,543.81
2023-04-18 06:00:00,7.49,37.53,38,1020.3,13.13,9.45,8.0,1179.18,1067.22
2023-04-18 07:00:00,6.88,28.43,68,1011.13,9.04,0.0,3.01,911.69,892.69
2023-04-18 08:00:00,4.52,38.06,61,1021.93,9.48,13.51,7.83,259.2,232.74
2023-04-18 09:00:00,5.72,28.76,77,1015.32,7.83,0.0,6.03,525.7,498.72
2023-04-18 10:00:00,7.8,31.92,67,1018.22,11.33,3.32,8.5,1329.69,1249.8
2023-04-18 11:00:00,8.97,24.25,84,1019.37,10.73,0.0,9.83,2023.79,1959.69
2023-04-18 12:00:00,3.99,31.43,31,1011.67,9.17,0.0,7.38,178.79,167.4
2023-04-18 14:00:00,4.56,24.94,80,1030.22,4.89,1.86,8.81,266.06,263.21
2023-04-18 15:00:00,6.35,27.67,67,1015.68,9.6,0.0,3.89,718.13,712.34
2023-04-18 16:00:00,6.39,27.58,47,1010.02,11.99,12.02,3.2,733.56,702.49
2023-04-18 17:00:00,4.72,30.05,42,1009.86,10.12,0.0,3.11,295.81,286.53
2023-04-18 18:00:00,5.13,35.36,41,1027.32,9.54,16.53,7.85,377.85,345.66
2023-04-18 19:00:00,4.08,27.89,71,1019.64,5.22,26.94,4.57,190.16,179.3
2023-04-18 20:00:00,8.41,21.89,100,1004.63,12.24,0.0,4.47,1667.42,1590.33
2023-04-18 21:00:00,5.67,30.3,65,1025.98,9.91,0.0,8.61,512.44,496.47
2023-04-18 22:00:00,5.29,34.86,60,1024.55,10.02,0.0,3.35,416.31,404.92
2023-04-18 23:00:00,6.94,20.77,66,1010.5,8.62,31.18,9.3,938.27,849.1
2023-04-19 00:00:00,6.23,36.58,62,1009.28,7.32,0.0,2.07,679.65,635.55
2023-04-19 01:00:00,8.12,24.77,100,1006.74,9.89,0.0,8.15,1501.48,1395.06
2023-04-19 02:00:00,4.83,32.53,81,1010.74,7.92,34.59,9.28,315.67,269.91
2023-04-19 03:00:00,5.41,28.19,40,1007.99,7.93,1.99,5.45,444.54,418.4
2023-04-19 04:00:00,4.91,20.96,51,1013.52,6.3,10.86,5.25,331.39,314.8
2023-04-19 05:00:00,6.14,28.71,10,1023.79,8.48,0.0,5.67,649.85,632.0
2023-04-19 06:00:00,6.07,32.87,57,1008.33,9.15,0.0,7.54,628.17,579.87
2023-04-19 07:00:00,3.51,30.83,64,1015.84,5.96,0.07,9.3,121.1,114.67
2023-04-19 08:00:00,4.26,32.43,40,1008.67,9.74,2.48,2.59,216.43,205.56
2023-04-19 09:00:00,6.74,23.69,50,1000.4,9.17,0.0,8.2,859.46,812.67
2023-04-19 10:00:00,5.13,30.49,79,1010.67,7.71,0.0,7.56,379.66,353.21
2023-04-19 11:00:00,6.2,30.85,70,1022.23,10.24,4.78,6.94,669.43,635.75
2023-04-19 12:00:00,6.16,33.5,45,1005.77,8.57,0.0,7.15,656.83,601.21
2023-04-19 13:00:00,5.39,27.3,55,1010.32,9.93,0.0,9.52,439.19,418.85
2023-04-19 14:00:00,4.32,34.63,68,1015.2,8.17,11.92,2.76,226.1,211.0
2023-04-19 15:00:00,6.66,33.76,44,1015.26,10.32,0.0,9.47,830.52,773.81
2023-04-19 16:00:00,8.06,36.18,100,1006.45,11.31,5.1,6.29,1470.67,1276.13
2023-04-19 17:00:00,4.78,26.0,45,1006.4,6.03,0.58,0.15,306.14,300.24
2023-04-19 18:00:00,4.21,21.21,34,1011.94,8.25,9.7,2.02,209.85,205.34
2023-04-19 19:00:00,6.39,36.3,60,1022.94,8.08,11.35,1.79,733.44,689.76
2023-04-19 20:00:00,7.32,30.61,100,1011.33,10.62,7.11,8.34,1100.08,988.39
2023-04-19 21:00:00,6.6,17.74,47,989.94,9.33,3.24,0.84,805.15,763.04
2023-04-19 22:00:00,6.22,29.76,70,1021.92,11.06,9.02,4.48,674.48,658.02
2023-04-19 23:00:00,5.86,32.1,71,1016.66,8.27,18.26,1.47,564.97,527.96
2023-04-20 00:00:00,6.7,34.73,66,1004.17,10.38,1.03,9.51,844.44,763.92
2023-04-20 01:00:00,7.46,35.59,74,1010.3,14.67,1.7,0.02,1163.66,1087.3
2023-04-20 02:00:00,5.16,26.49,66,1009.11,6.92,7.59,1.98,384.36,372.78
2023-04-20 03:00:00,4.83,34.59,42,1003.51,8.44,0.0,9.54,316.99,287.18
2023-04-20 04:00:00,8.33,24.64,32,998.35,13.0,0.0,9.13,1624.04,1529.18
2023-04-20 05:00:00,7.16,33.28,59,1004.01,8.89,18.82,0.41,1030.84,933.9
2023-04-20 06:00:00,3.36,12.88,36,1019.14,5.18,0.0,6.19,0.0,0.0
2023-04-20 07:00:00,7.09,30.22,66,1019.79,8.43,3.95,5.36,998.85,948.86
2023-04-20 08:00:00,4.55,29.56,44,1013.19,7.42,0.0,6.84,264.83,251.12
2023-04-20 09:00:00,5.53,34.04,66,1020.5,7.65,8.27,7.92,474.97,439.1
2023-04-20 10:00:00,7.41,25.5,100,1003.95,10.08,0.0,0.57,1140.34,1083.4
2023-04-20 11:00:00,5.37,39.79,46,1017.18,8.17,0.0,8.88,434.65,393.69
2023-04-20 12:00:00,6.39,27.69,37,1009.97,9.63,22.54,4.15,731.13,684.62
2023-04-20 13:00:00,4.48,29.23,39,1001.5,5.15,0.0,9.97,253.02,234.71
2023-04-20 14:00:00,4.5,26.4,24,1013.79,6.77,0.0,8.25,256.2,247.17
2023-04-20 15:00:00,5.33,31.39,22,1013.24,9.54,2.3,7.14,423.95,396.46
2023-04-20 16:00:00,7.9,31.9,85,1012.73,13.36,0.0,9.29,1385.26,1277.13
2023-04-20 17:00:00,3.34,34.67,81,1021.28,7.35,15.87,2.29,0.0,0.0
2023-04-20 18:00:00,6.7,31.58,33,1003.42,8.05,1.2,0.27,843.26,797.98
2023-04-20 19:00:00,6.07,35.43,65,1028.12,8.67,22.81,9.17,627.35,567.13
2023-04-20 20:00:00,6.76,30.16,62,1017.33,8.9,0.0,6.28,866.75,826.17
2023-04-20 21:00:00,5.67,34.02,75,1016.79,8.52,6.62,8.39,510.62,467.85
2023-04-20 22:00:00,6.69,34.69,49,1020.26,10.81,13.98,6.01,840.58,765.12
2023-04-20 23:00:00,6.48,34.19,68,1009.03,13.78,20.05,5.9,764.15,673.44
2023-04-21 00:00:00,7.14,40.09,36,1000.89,9.53,20.98,7.33,1020.58,855.66
2023-04-21 01:00:00,3.93,31.87,91,1004.0,8.43,0.0,0.26,170.87,158.5
2023-04-21 02:00:00,7.21,31.06,40,1004.1,13.44,5.09,0.28,1051.83,991.6
2023-04-21 03:00:00,7.74,30.85,85,1015.68,9.99,4.3,7.7,1300.26,1201.53
2023-04-21 04:00:00,6.95,28.38,50,1006.2,7.54,0.0,6.97,942.8,886.84
2023-04-21 05:00:00,7.63,28.96,69,1032.92,10.57,14.0,1.98,1248.26,1236.64
2023-04-21 06:00:00,5.2,29.55,72,1011.82,7.82,13.07,3.12,394.1,373.21
2023-04-21 07:00:00,4.7,33.93,75,1020.44,5.89,0.0,0.38,291.99,281.62
2023-04-21 08:00:00,6.66,26.42,65,1014.17,10.41,0.62,8.87,827.48,797.85
2023-04-21 09:00:00,6.92,36.42,66,1006.2,5.07,7.45,8.13,927.93,824.65
2023-04-21 10:00:00,6.07,29.82,53,1007.64,10.62,0.0,4.17,626.27,604.62
2023-04-21 11:00:00,4.0,35.23,58,1028.06,6.9,0.0,2.89,179.47,175.42
2023-04-21 12:00:00,3.0,21.91,50,1012.16,3.2,11.18,2.61,0.0,0.0
2023-04-21 13:00:00,6.19,33.3,59,1019.11,6.23,9.99,1.36,664.31,631.63
2023-04-21 14:00:00,7.55,30.52,55,997.45,9.16,0.0,6.95,1207.11,1103.16
2023-04-21 15:00:00,6.45,20.39,10,1021.63,12.32,39.86,7.02,753.71,684.44
2023-04-21 16:00:00,7.6,35.3,76,1005.22,10.85,6.78,2.19,1231.17,1126.12
2023-04-21 17:00:00,6.15,39.57,57,1014.65,11.03,0.0,6.47,653.57,589.7
2023-04-21 18:00:00,5.6,23.51,51,1005.75,8.22,3.31,8.15,491.88,467.09
2023-04-21 19:00:00,4.27,32.59,62,1025.2,7.56,0.0,6.6,219.15,209.49
2023-04-21 20:00:00,5.59,35.42,98,1007.01,8.39,33.68,1.23,490.85,416.63
2023-04-21 21:00:00,6.39,24.9,59,1021.56,9.34,10.16,7.16,733.58,709.05
2023-04-21 22:00:00,5.21,27.19,65,1013.7,10.97,1.31,3.61,396.82,392.0
2023-04-21 23:00:00,5.23,27.15,10,1005.83,8.45,1.13,5.57,400.47,377.91
2023-04-22 01:00:00,4.95,39.13,41,1009.52,7.16,0.0,4.57,340.86,314.57
2023-04-22 02:00:00,6.2,28.57,78,1015.03,10.78,18.65,6.04,667.78,609.67
2023-04-22 03:00:00,6.76,25.58,51,1013.76,11.19,0.23,0.06,865.3,863.7
2023-04-22 04:00:00,4.29,37.78,60,1025.35,8.06,8.11,9.74,221.46,202.71
2023-04-22 05:00:00,4.32,29.57,75,1008.73,7.98,36.89,4.56,226.91,202.39
2023-04-22 06:00:00,7.24,35.04,78,1006.56,7.93,0.0,1.8,1065.08,989.78
2023-04-22 07:00:00,6.52,35.0,66,1014.8,7.12,0.0,5.13,779.2,720.63
2023-04-22 08:00:00,7.47,30.82,77,1011.52,9.72,15.62,2.48,1170.78,1089.28
2023-04-22 09:00:00,6.17,33.83,63,1008.87,9.71,8.65,5.33,660.39,596.75
2023-04-22 10:00:00,6.81,33.71,67,1002.11,10.26,30.43,7.28,885.59,754.81
2023-04-22 11:00:00,7.41,32.24,37,1021.08,9.71,15.56,2.79,1140.5,1082.2
2023-04-22 12:00:00,7.62,30.3,84,1006.75,11.96,9.46,8.91,1243.53,1120.7
2023-04-22 13:00:00,5.59,30.97,78,1006.31,8.69,0.0,8.0,490.69,451.72
2023-04-22 14:00:00,6.38,30.79,39,997.98,10.4,0.0,9.66,729.94,666.88
2023-04-22 15:00:00,5.7,28.63,24,1015.05,10.23,3.04,9.75,519.16,493.45
2023-04-22 16:00:00,5.94,30.13,70,1015.01,7.22,0.0,3.09,587.35,574.35
2023-04-22 18:00:00,6.41,23.11,78,1013.87,9.7,0.0,4.22,739.99,734.91
2023-04-22 19:00:00,7.62,39.01,97,1010.5,11.89,19.95,1.95,1242.73,1073.34
2023-04-22 20:00:00,6.99,26.4,73,1014.38,11.32,0.0,6.88,956.8,920.84
2023-04-22 21:00:00,5.49,29.63,31,999.43,8.65,0.0,9.44,463.11,426.92
2023-04-22 22:00:00,5.51,37.21,69,1010.47,9.97,33.15,7.45,469.53,397.27
2023-04-22 23:00:00,6.06,21.79,23,1007.98,9.36,0.0,9.08,624.99,600.16
2023-04-23 00:00:00,5.26,23.57,43,1013.22,12.18,0.0,6.24,408.73,396.64
2023-04-23 01:00:00,5.9,34.56,65,1002.97,9.55,0.0,8.46,576.75,522.03
2023-04-23 02:00:00,7.95,36.69,86,1011.36,9.72,15.53,3.26,1411.95,1263.27
2023-04-23 04:00:00,4.92,34.72,94,1006.22,7.1,0.0,9.06,333.7,296.37
2023-04-23 05:00:00,4.62,28.75,16,1014.66,7.03,19.81,7.71,275.77,252.92
2023-04-23 06:00:00,7.24,37.98,70,1021.08,11.17,1.87,8.58,1064.37,976.98
2023-04-23 07:00:00,6.26,32.08,86,1000.01,8.42,4.03,3.34,689.8,632.37
2023-04-23 08:00:00,6.84,30.13,16,1006.15,10.42,0.0,3.66,899.74,864.66
2023-04-23 09:00:00,6.7,32.16,91,1014.54,11.57,0.0,1.27,845.29,799.71
2023-04-23 10:00:00,6.54,31.68,67,1013.05,7.98,0.0,4.06,784.96,758.82
2023-04-23 11:00:00,6.09,39.98,98,1007.85,9.36,0.0,6.03,632.73,546.15
2023-04-23 12:00:00,7.85,35.3,32,1013.17,6.63,18.45,9.63,1356.2,1202.11
2023-04-23 13:00:00,7.94,36.11,16,1006.42,10.46,0.0,3.6,1402.66,1307.31
2023-04-23 14:00:00,7.21,30.02,85,1027.44,10.71,0.0,1.24,1051.08,1037.88
2023-04-23 15:00:00,6.78,33.97,26,1011.7,9.67,0.0,7.48,873.94,807.6
2023-04-23 16:00:00,4.0,32.14,40,1009.82,8.63,0.0,5.53,178.97,166.34
2023-04-23 17:00:00,5.69,28.16,69,1017.41,6.55,8.79,0.42,518.0,505.27
2023-04-23 18:00:00,6.54,25.8,41,1002.88,8.58,9.71,9.65,784.34,728.01
2023-04-23 19:00:00,5.31,29.5,60,1018.48,7.61,0.0,6.78,419.68,402.29
2023-04-23 20:00:00,7.76,26.67,47,1001.3,11.97,0.0,7.21,1313.21,1233.61
2023-04-23 21:00:00,7.79,37.08,59,1011.53,9.65,0.0,7.04,1327.34,1206.23
2023-04-23 22:00:00,5.05,26.26,44,1010.71,8.56,9.24,0.07,361.95,351.41
2023-04-23 23:00:00,5.17,26.04,63,1022.88,9.82,11.59,0.58,387.2,383.68
2023-04-24 00:00:00,3.94,30.43,66,1001.57,6.89,0.0,8.22,171.32,157.98
2023-04-24 01:00:00,6.26,29.39,67,1014.77,11.82,17.86,2.36,689.12,652.2
2023-04-24 02:00:00,7.52,33.52,64,1013.07,13.55,30.06,0.44,1191.38,1072.18
2023-04-24 03:00:00,6.38,30.14,49,1007.37,9.43,0.0,9.91,728.88,681.08
2023-04-24 04:00:00,7.34,31.96,74,1020.1,12.91,22.24,4.91,1109.37,1032.61
2023-04-24 05:00:00,7.34,29.8,54,1009.8,12.12,0.0,2.07,1107.64,1074.14
2023-04-24 06:00:00,6.4,27.85,29,999.84,8.27,26.79,0.6,737.09,669.56
2023-04-24 08:00:00,8.14,26.13,45,1025.26,10.05,0.0,5.63,1511.45,1493.54
2023-04-24 09:00:00,5.09,33.09,55,1017.44,9.1,1.56,8.39,369.14,345.55
2023-04-24 10:00:00,5.42,25.49,76,1011.03,6.27,0.0,7.84,446.45,427.51
2023-04-24 11:00:00,6.05,36.37,33,1014.42,8.83,0.76,2.68,622.33,587.73
2023-04-24 12:00:00,3.52,34.49,29,1016.93,7.54,18.44,1.49,122.52,113.29
2023-04-24 13:00:00,5.52,34.91,85,1018.32,9.42,15.63,7.34,472.24,419.73
2023-04-24 14:00:00,5.68,33.55,58,1009.01,7.44,0.0,6.94,513.08,472.6
2023-04-24 15:00:00,9.43,27.74,86,1010.36,11.38,0.0,5.79,2352.27,2201.17
2023-04-24 17:00:00,5.63,38.09,98,1009.09,8.98,17.99,2.24,499.48,433.89
2023-04-24 18:00:00,7.59,24.96,46,1018.22,9.2,12.83,3.53,1225.2,1206.22
2023-04-24 19:00:00,6.21,32.7,61,1018.95,8.52,32.35,0.09,671.77,611.32
2023-04-24 20:00:00,5.51,22.93,76,1007.66,7.68,8.56,0.25,469.93,454.11
2023-04-24 21:00:00,6.14,33.65,72,1016.72,7.73,0.0,9.91,648.39,604.61
2023-04-24 22:00:00,5.04,28.67,19,1010.76,9.24,0.0,9.01,360.19,341.45
2023-04-24 23:00:00,5.54,31.67,98,1010.94,8.89,8.19,2.94,477.06,438.89
2023-04-25 00:00:00,7.76,29.31,80,1014.11,9.18,19.92,2.4,1312.4,1223.19
2023-04-25 01:00:00,5.85,28.64,70,1008.22,8.3,5.1,3.98,563.08,541.78
2023-04-25 02:00:00,7.14,30.62,92,1007.59,10.14,0.0,9.27,1023.33,932.76
2023-04-25 03:00:00,6.87,25.68,100,1018.44,6.68,0.0,6.27,908.4,861.06
2023-04-25 04:00:00,6.77,25.25,78,1022.2,12.39,0.0,6.09,870.6,851.5
2023-04-25 05:00:00,5.8,30.1,99,1009.65,8.65,0.0,4.21,546.26,513.28
2023-04-25 06:00:00,5.52,33.43,74,1013.77,7.11,0.0,5.82,472.91,438.02
2023-04-25 07:00:00,5.8,32.66,49,1008.99,7.68,0.0,0.69,548.08,522.88
2023-04-25 08:00:00,5.76,23.63,60,1022.28,8.21,5.73,6.53,537.07,524.54
2023-04-25 09:00:00,6.48,26.59,51,1008.99,7.62,0.0,3.85,763.41,751.27
2023-04-25 10:00:00,5.71,39.62,69,1024.9,7.94,0.0,3.97,521.97,495.33
2023-04-25 11:00:00,6.6,32.18,85,1010.0,8.73,39.54,8.18,805.14,678.9
2023-04-25 12:00:00,7.43,32.77,54,1015.81,11.08,0.0,8.57,1149.53,1077.76
2023-04-25 13:00:00,5.41,27.48,63,1018.69,12.11,0.0,3.6,445.17,444.66
2023-04-25 14:00:00,3.93,24.91,47,1030.36,8.4,1.89,6.09,169.85,169.83
2023-04-25 15:00:00,6.65,32.8,68,1022.25,10.71,0.0,3.86,824.84,807.33
2023-04-25 16:00:00,5.33,38.12,83,1009.12,9.64,0.0,7.74,424.14,376.12
2023-04-25 17:00:00,6.13,26.3,48,1006.15,10.53,0.0,1.85,647.57,634.55
2023-04-25 18:00:00,7.71,28.87,58,1028.43,15.24,29.84,9.03,1283.71,1183.7
2023-04-25 19:00:00,6.0,25.44,51,1006.47,6.36,31.44,8.11,605.31,541.83
2023-04-25 20:00:00,6.49,34.28,48,1015.87,8.76,23.07,8.13,766.88,680.51
2023-04-25 21:00:00,6.01,30.59,50,1011.94,10.39,22.9,9.88,608.1,545.96
2023-04-25 22:00:00,5.92,32.37,53,1011.79,6.16,0.0,8.68,580.8,541.3
2023-04-25 23:00:00,5.8,22.31,64,1024.0,8.1,13.93,8.94,547.96,528.08
2023-04-26 00:00:00,4.76,33.0,51,1000.99,7.1,10.61,9.87,303.12,269.64
2023-04-26 01:00:00,6.52,27.66,10,1030.44,7.32,0.0,7.55,777.95,770.55
